Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age_on_2014,Spent,Living_with,Children,Family_size,Is_parent
1,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,58,1483,1,0,2,0
0,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,21,1258,0,0,1,0
0,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,28,1,1,3,1
0,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,227,1,1,3,1
0,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,1555,1,0,2,0
0,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,52,861,0,1,2,1
0,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,36,103,1,1,3,1
1,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,634,0,0,1,0
0,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,51,1918,0,0,1,0
1,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,131,0,2,3,1
0,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,586,1,2,4,1
2,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,62,1,1,3,1
0,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,447,0,2,3,1
2,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,939,1,0,2,0
2,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,797,0,1,2,1
1,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,1143,0,1,2,1
0,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,415,0,1,2,1
0,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,30,1,1,3,1
1,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,187,0,1,2,1
0,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,251,1,1,3,1
0,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,237,0,1,2,1
2,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,91,1,2,4,1
1,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,35,0,3,4,1
1,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,493,0,1,2,1
1,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,971,1,1,3,1
0,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,371,0,1,2,1
0,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,396,0,3,4,1
0,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,68,1,1,3,1
1,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,322,1,1,3,1
1,51381.5,0,1,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,44,317,1,1,3,1
1,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,222,0,1,2,1
2,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,177,1,2,4,1
0,51381.5,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,56,45,1,2,4,1
2,51381.5,1,1,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,50,21,0,2,3,1
0,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,45,1,1,3,1
0,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,1899,1,0,2,0
1,51381.5,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,42,1,1,3,1
2,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,22,1,2,4,1
0,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,41,1,2,4,1
0,75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,1440,1,0,2,0
1,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,42,325,1,2,4,1
0,22682.0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,95,1,1,3,1
1,38887.0,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,42,1,1,3,1
2,41658.0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,39,72,0,2,3,1
1,29791.0,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,42,20,1,1,3,1
1,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,58,789,1,2,4,1
0,39996.0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,40,15,0,2,3,1
0,26759.0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,59,0,1,2,1
1,63841.0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,908,0,1,2,1
1,51039.0,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,417,1,2,4,1
0,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,289,1,2,4,1
0,65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,769,1,1,3,1
0,37716.0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,61,188,1,1,3,1
0,36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,57,354,0,1,2,1
1,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,44,727,1,1,3,1
1,36947.0,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,47,146,1,2,4,1
1,47352.0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,319,1,1,3,1
1,67087.0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,61,794,1,1,3,1
0,57045.0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,64,454,1,1,3,1
1,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,61,152,0,2,3,1
1,69389.0,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,37,797,1,1,3,1
0,80134.0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,1690,1,1,3,1
1,43142.0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,45,20,1,2,4,1
0,80589.0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,1428,1,0,2,0
0,34412.0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,24,209,0,1,2,1
0,57537.0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,35,545,0,1,2,1
2,22634.0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,96,1,0,2,0
0,51315.0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,66,222,1,0,2,0
0,36026.0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,61,1,3,5,1
0,24639.0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,41,44,1,2,4,1
1,34578.0,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,42,8,1,3,5,1
2,65704.0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,42,817,0,0,1,0
0,63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,1371,0,1,2,1
1,54132.0,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,42,1,1,3,1
0,18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,60,1,0,2,0
0,28164.0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,44,78,1,1,3,1
1,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,23,1,1,3,1
1,43269.0,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,19,1,1,3,1
2,38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,56,61,0,2,3,1
0,31907.0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,42,449,0,0,1,0
1,27100.0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,37,1,1,3,1
2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,38,0,1,2,1
0,92533.0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,29,1131,1,0,2,0
0,34853.0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,41,34,0,2,3,1
0,70844.0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,47,294,0,2,3,1
2,31086.0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,35,48,1,2,4,1
0,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,289,1,2,4,1
2,20491.0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,28,30,1,0,2,0
0,42523.0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,125,1,0,2,0
0,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,156,1,1,3,1
0,33402.0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,62,70,1,2,4,1
1,36408.0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,65,22,1,2,4,1
0,21645.0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,35,65,1,1,3,1
1,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66,1930,0,0,1,0
0,82657.0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,68,2283,1,0,2,0
0,51876.0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,56,310,1,0,2,0
2,78041.0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,1319,1,0,2,0
0,52852.0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,879,1,1,3,1
1,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,1244,1,0,2,0
2,69401.0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,41,690,1,1,3,1
0,46053.0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,42,209,1,1,3,1
0,77343.0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,49,1134,1,0,2,0
0,73892.0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,61,1507,0,0,1,0
1,40304.0,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,47,57,0,1,2,1
1,32727.0,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,49,529,1,0,2,0
0,68695.0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,1091,1,0,2,0
0,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,43,180,0,1,2,1
0,26290.0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,42,77,1,2,4,1
0,93790.0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,44,2349,0,0,1,0
1,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,40,534,1,0,2,0
1,64866.0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,64,556,0,1,2,1
0,57957.0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,55,637,1,1,3,1
1,46015.0,1,1,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,46,1,2,4,1
0,16531.0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,44,1,1,3,1
1,28072.0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,28,47,1,1,3,1
1,49476.0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,51,795,0,1,2,1
0,50725.0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,61,586,1,1,3,1
0,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,1574,1,0,2,0
1,41145.0,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,64,13,1,2,4,1
0,67419.0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,1471,1,1,3,1
2,23162.0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,44,65,1,2,4,1
0,34380.0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,175,1,1,3,1
0,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,48,40,0,1,2,1
1,94871.0,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,45,1078,1,2,4,1
0,65148.0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,56,1115,1,1,3,1
0,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,134,1,1,3,1
1,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,1540,0,0,1,0
1,59892.0,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,44,87,1,1,3,1
1,41020.0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,27,217,0,0,1,0
1,57072.0,0,1,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,1034,1,1,3,1
0,60474.0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1180,0,1,2,1
0,62807.0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,819,1,1,3,1
2,19414.0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,33,32,1,1,3,1
0,19107.0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,34,46,1,1,3,1
2,75484.0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,38,1159,1,1,3,1
1,70379.0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,38,860,0,1,2,1
1,79419.0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,44,1631,1,0,2,0
1,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,444,1,3,5,1
0,76998.0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,59,1910,1,1,3,1
1,49854.0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,42,380,1,1,3,1
1,60585.0,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,43,736,1,2,4,1
1,42873.0,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,64,269,0,2,3,1
0,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,2524,1,0,2,0
0,57867.0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,36,612,1,1,3,1
0,35765.0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,24,75,1,1,3,1
0,65492.0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,55,1045,1,0,2,0
0,32952.0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,37,55,0,1,2,1
1,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,45,1064,1,1,3,1
0,71706.0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,55,1443,1,1,3,1
0,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,1366,1,0,2,0
1,53253.0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,39,436,1,2,4,1
2,31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,38,0,1,2,1
0,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,436,1,1,3,1
1,54108.0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,41,747,1,2,4,1
1,49667.0,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,59,1396,0,0,1,0
1,63206.0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,40,928,1,0,2,0
1,57136.0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,42,642,1,2,4,1
2,46772.0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,39,1048,1,1,3,1
1,78931.0,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,43,943,1,0,2,0
0,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,907,1,1,3,1
0,84219.0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,26,1198,1,0,2,0
1,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,39,120,0,2,3,1
0,73538.0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,49,1658,1,1,3,1
0,79529.0,0,0,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,28,1638,1,0,2,0
2,20981.0,0,0,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,37,73,1,0,2,0
0,51766.0,1,0,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,34,275,0,1,2,1
0,55759.0,0,1,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,52,854,1,1,3,1
0,33039.0,1,0,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,78,1,1,3,1
1,37787.0,1,0,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,42,106,1,1,3,1
0,27242.0,1,0,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,44,106,0,1,2,1
1,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,31,1923,0,0,1,0
0,69930.0,0,0,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,43,1662,1,0,2,0
0,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,84,0,1,2,1
1,37401.0,1,0,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,41,48,1,1,3,1
0,3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,41,5,0,1,2,1
0,58597.0,1,1,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,38,733,1,2,4,1
1,82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,66,1234,0,0,1,0
0,28087.0,1,1,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,56,112,1,2,4,1
1,74004.0,0,0,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,27,1658,0,0,1,0
0,19740.0,0,1,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,54,55,1,1,3,1
2,57036.0,0,1,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,39,1513,1,1,3,1
2,53083.0,1,1,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,56,271,1,2,4,1
1,69283.0,0,1,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,39,904,1,1,3,1
1,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,39,120,0,2,3,1
2,23331.0,1,0,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,26,103,1,1,3,1
2,23331.0,1,0,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,26,269,0,1,2,1
0,9255.0,1,0,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,25,22,0,1,2,1
1,67786.0,0,0,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,55,1156,0,0,1,0
1,71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,43,1086,1,1,3,1
1,59235.0,1,0,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,47,1128,0,1,2,1
0,31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,25,72,1,1,3,1
1,74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,964,1,2,4,1
0,65819.0,0,0,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,36,1383,1,0,2,0
1,51411.0,1,2,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,18,0,3,4,1
0,51983.0,0,1,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,50,793,0,1,2,1
1,42386.0,1,0,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,28,100,1,1,3,1
2,30390.0,0,0,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,27,80,1,0,2,0
0,30983.0,0,0,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,51,167,0,0,1,0
0,66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,57,677,0,1,2,1
2,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,23,1,2,4,1
1,57530.0,0,1,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,63,92,0,1,2,1
2,76800.0,0,0,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,49,641,1,0,2,0
0,63943.0,0,1,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,58,1106,1,1,3,1
0,76081.0,0,0,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,52,1033,1,0,2,0
0,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,1174,1,1,3,1
1,37054.0,1,1,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,47,25,1,2,4,1
1,47175.0,1,1,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,1,52,240,1,2,4,1
0,31859.0,1,0,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,0,38,20,0,1,2,1
0,27215.0,2,1,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,0,53,102,0,3,4,1
1,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,38,1034,0,1,2,1
0,39922.0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,156,1,1,3,1
1,49681.0,0,2,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,38,458,1,2,4,1
0,24645.0,1,0,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,0,26,17,1,1,3,1
0,79865.0,0,1,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,0,60,792,0,1,2,1
0,44322.0,1,0,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,0,29,92,1,1,3,1
0,47958.0,0,1,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,0,62,407,0,1,2,1
1,63972.0,0,1,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,0,50,1269,0,1,2,1
0,75315.0,0,1,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,0,60,841,1,1,3,1
1,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,1,64,633,1,2,4,1
1,75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,0,57,1019,1,3,5,1
1,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,1,68,1315,0,0,1,0
0,38998.0,1,1,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,0,60,54,1,2,4,1
1,90638.0,0,0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,1,23,2525,0,0,1,0
1,27161.0,1,0,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,0,28,52,1,1,3,1
0,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,436,1,1,3,1
